query_id,alumni_id,nim,prodi,angkatan,platform_target,query_text,query_type,created_at,scheduler_batch_id
Q-0022367,ALM-2020-06-074,202006074,Akuntansi,2020,Web Umum,"""Yusuf Safira Saputra"" ""Akuntansi"" ""UMM""",identity_major,2025-09-25,BATCH-2020-W51
Q-0022368,ALM-2020-06-074,202006074,Akuntansi,2020,Google Scholar,"""Yusuf Safira Saputra"" site:scholar.google.com",academic_profile,2025-11-13,BATCH-2020-W51
Q-0022369,ALM-2020-06-074,202006074,Akuntansi,2020,ORCID,"""Yusuf Safira Saputra"" ORCID",research_profile,2025-10-17,BATCH-2020-W51
Q-0022370,ALM-2020-06-074,202006074,Akuntansi,2020,LinkedIn,"""Yusuf Safira Saputra"" ""Consultant"" ""Malang""",career_context,2024-11-18,BATCH-2020-W51
Q-0022371,ALM-2020-06-075,202006075,Akuntansi,2020,Web Umum,"""Aulia Reza Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-11-24,BATCH-2020-W11
Q-0022372,ALM-2020-06-075,202006075,Akuntansi,2020,Web Umum,"""Aulia Reza Puspitasari"" ""Akuntansi"" ""UMM""",identity_major,2025-05-17,BATCH-2020-W11
Q-0022373,ALM-2020-06-075,202006075,Akuntansi,2020,Google Scholar,"""Aulia Reza Puspitasari"" site:scholar.google.com",academic_profile,2024-11-10,BATCH-2020-W11
Q-0022374,ALM-2020-06-075,202006075,Akuntansi,2020,ORCID,"""Aulia Reza Puspitasari"" ORCID",research_profile,2025-02-20,BATCH-2020-W11
Q-0022375,ALM-2020-06-075,202006075,Akuntansi,2020,LinkedIn,"""Aulia Reza Puspitasari"" ""Software Engineer"" ""Malang""",career_context,2024-10-08,BATCH-2020-W11
Q-0022376,ALM-2020-06-076,202006076,Akuntansi,2020,Web Umum,"""Dinda Iqbal Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-04-12,BATCH-2020-W03
Q-0022377,ALM-2020-06-076,202006076,Akuntansi,2020,Web Umum,"""Dinda Iqbal Santoso"" ""Akuntansi"" ""UMM""",identity_major,2026-11-27,BATCH-2020-W03
Q-0022378,ALM-2020-06-076,202006076,Akuntansi,2020,Google Scholar,"""Dinda Iqbal Santoso"" site:scholar.google.com",academic_profile,2026-06-18,BATCH-2020-W03
Q-0022379,ALM-2020-06-076,202006076,Akuntansi,2020,ORCID,"""Dinda Iqbal Santoso"" ORCID",research_profile,2025-03-28,BATCH-2020-W03
Q-0022380,ALM-2020-06-076,202006076,Akuntansi,2020,LinkedIn,"""Dinda Iqbal Santoso"" ""Software Engineer"" ""Malang""",career_context,2026-01-24,BATCH-2020-W03
Q-0022381,ALM-2020-06-077,202006077,Akuntansi,2020,Web Umum,"""Bagas Ahmad Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-02,BATCH-2020-W13
Q-0022382,ALM-2020-06-077,202006077,Akuntansi,2020,Web Umum,"""Bagas Ahmad Nugroho"" ""Akuntansi"" ""UMM""",identity_major,2026-05-08,BATCH-2020-W13
Q-0022383,ALM-2020-06-077,202006077,Akuntansi,2020,Google Scholar,"""Bagas Ahmad Nugroho"" site:scholar.google.com",academic_profile,2024-03-02,BATCH-2020-W13
Q-0022384,ALM-2020-06-077,202006077,Akuntansi,2020,ORCID,"""Bagas Ahmad Nugroho"" ORCID",research_profile,2025-07-26,BATCH-2020-W13
Q-0022385,ALM-2020-06-077,202006077,Akuntansi,2020,LinkedIn,"""Bagas Ahmad Nugroho"" ""Consultant"" ""Malang""",career_context,2025-08-27,BATCH-2020-W13
Q-0022386,ALM-2020-06-078,202006078,Akuntansi,2020,Web Umum,"""Dewi Rendra Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-11-26,BATCH-2020-W05
Q-0022387,ALM-2020-06-078,202006078,Akuntansi,2020,Web Umum,"""Dewi Rendra Ananda"" ""Akuntansi"" ""UMM""",identity_major,2024-01-23,BATCH-2020-W05
Q-0022388,ALM-2020-06-078,202006078,Akuntansi,2020,Google Scholar,"""Dewi Rendra Ananda"" site:scholar.google.com",academic_profile,2026-02-19,BATCH-2020-W05
Q-0022389,ALM-2020-06-078,202006078,Akuntansi,2020,ORCID,"""Dewi Rendra Ananda"" ORCID",research_profile,2026-06-24,BATCH-2020-W05
Q-0022390,ALM-2020-06-078,202006078,Akuntansi,2020,LinkedIn,"""Dewi Rendra Ananda"" ""Software Engineer"" ""Malang""",career_context,2025-03-27,BATCH-2020-W05
Q-0022391,ALM-2020-06-079,202006079,Akuntansi,2020,Web Umum,"""Zahra Safira Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-11-12,BATCH-2020-W33
Q-0022392,ALM-2020-06-079,202006079,Akuntansi,2020,Web Umum,"""Zahra Safira Wijaya"" ""Akuntansi"" ""UMM""",identity_major,2026-01-04,BATCH-2020-W33
Q-0022393,ALM-2020-06-079,202006079,Akuntansi,2020,Google Scholar,"""Zahra Safira Wijaya"" site:scholar.google.com",academic_profile,2025-04-13,BATCH-2020-W33
Q-0022394,ALM-2020-06-079,202006079,Akuntansi,2020,ORCID,"""Zahra Safira Wijaya"" ORCID",research_profile,2026-05-06,BATCH-2020-W33
Q-0022395,ALM-2020-06-079,202006079,Akuntansi,2020,LinkedIn,"""Zahra Safira Wijaya"" ""Consultant"" ""Malang""",career_context,2025-05-07,BATCH-2020-W33
Q-0022396,ALM-2020-06-080,202006080,Akuntansi,2020,Web Umum,"""Siti Dimas Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-09,BATCH-2020-W13
Q-0022397,ALM-2020-06-080,202006080,Akuntansi,2020,Web Umum,"""Siti Dimas Permata"" ""Akuntansi"" ""UMM""",identity_major,2025-09-16,BATCH-2020-W13
Q-0022398,ALM-2020-06-080,202006080,Akuntansi,2020,Google Scholar,"""Siti Dimas Permata"" site:scholar.google.com",academic_profile,2025-11-02,BATCH-2020-W13
Q-0022399,ALM-2020-06-080,202006080,Akuntansi,2020,ORCID,"""Siti Dimas Permata"" ORCID",research_profile,2026-03-10,BATCH-2020-W13
Q-0022400,ALM-2020-06-080,202006080,Akuntansi,2020,LinkedIn,"""Siti Dimas Permata"" ""Software Engineer"" ""Malang""",career_context,2024-07-06,BATCH-2020-W13
Q-0022401,ALM-2020-06-081,202006081,Akuntansi,2020,Web Umum,"""Yusuf Fajar Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-05-07,BATCH-2020-W19
Q-0022402,ALM-2020-06-081,202006081,Akuntansi,2020,Web Umum,"""Yusuf Fajar Kusuma"" ""Akuntansi"" ""UMM""",identity_major,2025-02-09,BATCH-2020-W19
Q-0022403,ALM-2020-06-081,202006081,Akuntansi,2020,Google Scholar,"""Yusuf Fajar Kusuma"" site:scholar.google.com",academic_profile,2024-11-17,BATCH-2020-W19
Q-0022404,ALM-2020-06-081,202006081,Akuntansi,2020,ORCID,"""Yusuf Fajar Kusuma"" ORCID",research_profile,2025-06-27,BATCH-2020-W19
Q-0022405,ALM-2020-06-081,202006081,Akuntansi,2020,LinkedIn,"""Yusuf Fajar Kusuma"" ""Analyst"" ""Malang""",career_context,2024-06-20,BATCH-2020-W19
Q-0022406,ALM-2020-06-082,202006082,Akuntansi,2020,Web Umum,"""Naufal Yusuf Sari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-01-13,BATCH-2020-W28
Q-0022407,ALM-2020-06-082,202006082,Akuntansi,2020,Web Umum,"""Naufal Yusuf Sari"" ""Akuntansi"" ""UMM""",identity_major,2026-12-03,BATCH-2020-W28
Q-0022408,ALM-2020-06-082,202006082,Akuntansi,2020,Google Scholar,"""Naufal Yusuf Sari"" site:scholar.google.com",academic_profile,2025-07-09,BATCH-2020-W28
Q-0022409,ALM-2020-06-082,202006082,Akuntansi,2020,ORCID,"""Naufal Yusuf Sari"" ORCID",research_profile,2024-03-14,BATCH-2020-W28
Q-0022410,ALM-2020-06-082,202006082,Akuntansi,2020,LinkedIn,"""Naufal Yusuf Sari"" ""Engineer"" ""Malang""",career_context,2026-09-04,BATCH-2020-W28
Q-0022411,ALM-2020-06-083,202006083,Akuntansi,2020,Web Umum,"""Adit Ilham Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-01-22,BATCH-2020-W29
Q-0022412,ALM-2020-06-083,202006083,Akuntansi,2020,Web Umum,"""Adit Ilham Wijaya"" ""Akuntansi"" ""UMM""",identity_major,2024-07-20,BATCH-2020-W29
Q-0022413,ALM-2020-06-083,202006083,Akuntansi,2020,Google Scholar,"""Adit Ilham Wijaya"" site:scholar.google.com",academic_profile,2026-08-16,BATCH-2020-W29
Q-0022414,ALM-2020-06-083,202006083,Akuntansi,2020,ORCID,"""Adit Ilham Wijaya"" ORCID",research_profile,2026-03-17,BATCH-2020-W29
Q-0022415,ALM-2020-06-083,202006083,Akuntansi,2020,LinkedIn,"""Adit Ilham Wijaya"" ""Software Engineer"" ""Malang""",career_context,2024-06-16,BATCH-2020-W29
Q-0022416,ALM-2020-06-084,202006084,Akuntansi,2020,Web Umum,"""Rendra Galih Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-04-27,BATCH-2020-W04
Q-0022417,ALM-2020-06-084,202006084,Akuntansi,2020,Web Umum,"""Rendra Galih Pratama"" ""Akuntansi"" ""UMM""",identity_major,2025-03-22,BATCH-2020-W04
Q-0022418,ALM-2020-06-084,202006084,Akuntansi,2020,Google Scholar,"""Rendra Galih Pratama"" site:scholar.google.com",academic_profile,2026-11-14,BATCH-2020-W04
Q-0022419,ALM-2020-06-084,202006084,Akuntansi,2020,ORCID,"""Rendra Galih Pratama"" ORCID",research_profile,2026-02-13,BATCH-2020-W04
Q-0022420,ALM-2020-06-084,202006084,Akuntansi,2020,LinkedIn,"""Rendra Galih Pratama"" ""Engineer"" ""Malang""",career_context,2026-03-22,BATCH-2020-W04
Q-0022421,ALM-2020-06-085,202006085,Akuntansi,2020,Web Umum,"""Andi Fitri Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-04,BATCH-2020-W01
Q-0022422,ALM-2020-06-085,202006085,Akuntansi,2020,Web Umum,"""Andi Fitri Setiawan"" ""Akuntansi"" ""UMM""",identity_major,2025-08-21,BATCH-2020-W01
Q-0022423,ALM-2020-06-085,202006085,Akuntansi,2020,Google Scholar,"""Andi Fitri Setiawan"" site:scholar.google.com",academic_profile,2026-06-07,BATCH-2020-W01
Q-0022424,ALM-2020-06-085,202006085,Akuntansi,2020,ORCID,"""Andi Fitri Setiawan"" ORCID",research_profile,2024-11-08,BATCH-2020-W01
Q-0022425,ALM-2020-06-085,202006085,Akuntansi,2020,LinkedIn,"""Andi Fitri Setiawan"" ""Consultant"" ""Malang""",career_context,2024-06-18,BATCH-2020-W01
Q-0022426,ALM-2020-06-086,202006086,Akuntansi,2020,Web Umum,"""Bagas Rizky Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-08,BATCH-2020-W04
Q-0022427,ALM-2020-06-086,202006086,Akuntansi,2020,Web Umum,"""Bagas Rizky Saputra"" ""Akuntansi"" ""UMM""",identity_major,2025-08-02,BATCH-2020-W04
Q-0022428,ALM-2020-06-086,202006086,Akuntansi,2020,Google Scholar,"""Bagas Rizky Saputra"" site:scholar.google.com",academic_profile,2025-01-06,BATCH-2020-W04
Q-0022429,ALM-2020-06-086,202006086,Akuntansi,2020,ORCID,"""Bagas Rizky Saputra"" ORCID",research_profile,2025-10-03,BATCH-2020-W04
Q-0022430,ALM-2020-06-086,202006086,Akuntansi,2020,LinkedIn,"""Bagas Rizky Saputra"" ""Software Engineer"" ""Malang""",career_context,2026-10-10,BATCH-2020-W04
Q-0022431,ALM-2020-06-087,202006087,Akuntansi,2020,Web Umum,"""Intan Ahmad Hidayat"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-05-27,BATCH-2020-W01
Q-0022432,ALM-2020-06-087,202006087,Akuntansi,2020,Web Umum,"""Intan Ahmad Hidayat"" ""Akuntansi"" ""UMM""",identity_major,2026-10-06,BATCH-2020-W01
Q-0022433,ALM-2020-06-087,202006087,Akuntansi,2020,Google Scholar,"""Intan Ahmad Hidayat"" site:scholar.google.com",academic_profile,2025-10-15,BATCH-2020-W01
Q-0022434,ALM-2020-06-087,202006087,Akuntansi,2020,ORCID,"""Intan Ahmad Hidayat"" ORCID",research_profile,2026-04-04,BATCH-2020-W01
Q-0022435,ALM-2020-06-087,202006087,Akuntansi,2020,LinkedIn,"""Intan Ahmad Hidayat"" ""Engineer"" ""Malang""",career_context,2024-11-01,BATCH-2020-W01
Q-0022436,ALM-2020-06-088,202006088,Akuntansi,2020,Web Umum,"""Intan Adit Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-06,BATCH-2020-W27
Q-0022437,ALM-2020-06-088,202006088,Akuntansi,2020,Web Umum,"""Intan Adit Rahmawati"" ""Akuntansi"" ""UMM""",identity_major,2026-05-26,BATCH-2020-W27
Q-0022438,ALM-2020-06-088,202006088,Akuntansi,2020,Google Scholar,"""Intan Adit Rahmawati"" site:scholar.google.com",academic_profile,2026-07-24,BATCH-2020-W27
Q-0022439,ALM-2020-06-088,202006088,Akuntansi,2020,ORCID,"""Intan Adit Rahmawati"" ORCID",research_profile,2025-12-10,BATCH-2020-W27
Q-0022440,ALM-2020-06-088,202006088,Akuntansi,2020,LinkedIn,"""Intan Adit Rahmawati"" ""Analyst"" ""Malang""",career_context,2025-01-02,BATCH-2020-W27
Q-0022441,ALM-2020-06-089,202006089,Akuntansi,2020,Web Umum,"""Nisa Farhan Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-15,BATCH-2020-W51
Q-0022442,ALM-2020-06-089,202006089,Akuntansi,2020,Web Umum,"""Nisa Farhan Pratama"" ""Akuntansi"" ""UMM""",identity_major,2026-08-02,BATCH-2020-W51
Q-0022443,ALM-2020-06-089,202006089,Akuntansi,2020,Google Scholar,"""Nisa Farhan Pratama"" site:scholar.google.com",academic_profile,2025-07-28,BATCH-2020-W51
Q-0022444,ALM-2020-06-089,202006089,Akuntansi,2020,ORCID,"""Nisa Farhan Pratama"" ORCID",research_profile,2026-06-23,BATCH-2020-W51
Q-0022445,ALM-2020-06-089,202006089,Akuntansi,2020,LinkedIn,"""Nisa Farhan Pratama"" ""Analyst"" ""Malang""",career_context,2026-05-19,BATCH-2020-W51
Q-0022446,ALM-2020-06-090,202006090,Akuntansi,2020,Web Umum,"""Bagas Fitri Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-02-13,BATCH-2020-W19
Q-0022447,ALM-2020-06-090,202006090,Akuntansi,2020,Web Umum,"""Bagas Fitri Rahmawati"" ""Akuntansi"" ""UMM""",identity_major,2025-04-10,BATCH-2020-W19
Q-0022448,ALM-2020-06-090,202006090,Akuntansi,2020,Google Scholar,"""Bagas Fitri Rahmawati"" site:scholar.google.com",academic_profile,2024-04-15,BATCH-2020-W19
Q-0022449,ALM-2020-06-090,202006090,Akuntansi,2020,ORCID,"""Bagas Fitri Rahmawati"" ORCID",research_profile,2026-10-11,BATCH-2020-W19
Q-0022450,ALM-2020-06-090,202006090,Akuntansi,2020,LinkedIn,"""Bagas Fitri Rahmawati"" ""Engineer"" ""Malang""",career_context,2024-03-12,BATCH-2020-W19
Q-0022451,ALM-2020-06-091,202006091,Akuntansi,2020,Web Umum,"""Aulia Reza Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-11,BATCH-2020-W44
Q-0022452,ALM-2020-06-091,202006091,Akuntansi,2020,Web Umum,"""Aulia Reza Kusuma"" ""Akuntansi"" ""UMM""",identity_major,2026-06-05,BATCH-2020-W44
Q-0022453,ALM-2020-06-091,202006091,Akuntansi,2020,Google Scholar,"""Aulia Reza Kusuma"" site:scholar.google.com",academic_profile,2026-11-24,BATCH-2020-W44
Q-0022454,ALM-2020-06-091,202006091,Akuntansi,2020,ORCID,"""Aulia Reza Kusuma"" ORCID",research_profile,2026-08-26,BATCH-2020-W44
Q-0022455,ALM-2020-06-091,202006091,Akuntansi,2020,LinkedIn,"""Aulia Reza Kusuma"" ""Engineer"" ""Malang""",career_context,2025-10-17,BATCH-2020-W44
Q-0022456,ALM-2020-06-092,202006092,Akuntansi,2020,Web Umum,"""Intan Annisa Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-08-07,BATCH-2020-W20
Q-0022457,ALM-2020-06-092,202006092,Akuntansi,2020,Web Umum,"""Intan Annisa Wibowo"" ""Akuntansi"" ""UMM""",identity_major,2026-08-22,BATCH-2020-W20
Q-0022458,ALM-2020-06-092,202006092,Akuntansi,2020,Google Scholar,"""Intan Annisa Wibowo"" site:scholar.google.com",academic_profile,2026-06-17,BATCH-2020-W20
Q-0022459,ALM-2020-06-092,202006092,Akuntansi,2020,ORCID,"""Intan Annisa Wibowo"" ORCID",research_profile,2026-05-03,BATCH-2020-W20
Q-0022460,ALM-2020-06-092,202006092,Akuntansi,2020,LinkedIn,"""Intan Annisa Wibowo"" ""Consultant"" ""Malang""",career_context,2026-03-05,BATCH-2020-W20
Q-0022461,ALM-2020-06-093,202006093,Akuntansi,2020,Web Umum,"""Iqbal Hafiz Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-08-25,BATCH-2020-W45
Q-0022462,ALM-2020-06-093,202006093,Akuntansi,2020,Web Umum,"""Iqbal Hafiz Puspitasari"" ""Akuntansi"" ""UMM""",identity_major,2025-03-20,BATCH-2020-W45
Q-0022463,ALM-2020-06-093,202006093,Akuntansi,2020,Google Scholar,"""Iqbal Hafiz Puspitasari"" site:scholar.google.com",academic_profile,2026-03-15,BATCH-2020-W45
Q-0022464,ALM-2020-06-093,202006093,Akuntansi,2020,ORCID,"""Iqbal Hafiz Puspitasari"" ORCID",research_profile,2025-11-03,BATCH-2020-W45
Q-0022465,ALM-2020-06-093,202006093,Akuntansi,2020,LinkedIn,"""Iqbal Hafiz Puspitasari"" ""Engineer"" ""Malang""",career_context,2024-12-20,BATCH-2020-W45
Q-0022466,ALM-2020-06-094,202006094,Akuntansi,2020,Web Umum,"""Fajar Nisa Utami"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-10-26,BATCH-2020-W38
Q-0022467,ALM-2020-06-094,202006094,Akuntansi,2020,Web Umum,"""Fajar Nisa Utami"" ""Akuntansi"" ""UMM""",identity_major,2024-09-04,BATCH-2020-W38
Q-0022468,ALM-2020-06-094,202006094,Akuntansi,2020,Google Scholar,"""Fajar Nisa Utami"" site:scholar.google.com",academic_profile,2024-06-08,BATCH-2020-W38
Q-0022469,ALM-2020-06-094,202006094,Akuntansi,2020,ORCID,"""Fajar Nisa Utami"" ORCID",research_profile,2025-11-24,BATCH-2020-W38
Q-0022470,ALM-2020-06-094,202006094,Akuntansi,2020,LinkedIn,"""Fajar Nisa Utami"" ""Consultant"" ""Malang""",career_context,2026-05-17,BATCH-2020-W38
Q-0022471,ALM-2020-06-095,202006095,Akuntansi,2020,Web Umum,"""Naufal Rizka Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-19,BATCH-2020-W16
Q-0022472,ALM-2020-06-095,202006095,Akuntansi,2020,Web Umum,"""Naufal Rizka Permata"" ""Akuntansi"" ""UMM""",identity_major,2026-12-15,BATCH-2020-W16
Q-0022473,ALM-2020-06-095,202006095,Akuntansi,2020,Google Scholar,"""Naufal Rizka Permata"" site:scholar.google.com",academic_profile,2026-05-07,BATCH-2020-W16
Q-0022474,ALM-2020-06-095,202006095,Akuntansi,2020,ORCID,"""Naufal Rizka Permata"" ORCID",research_profile,2026-03-10,BATCH-2020-W16
Q-0022475,ALM-2020-06-095,202006095,Akuntansi,2020,LinkedIn,"""Naufal Rizka Permata"" ""Consultant"" ""Malang""",career_context,2025-09-06,BATCH-2020-W16
Q-0022476,ALM-2020-06-096,202006096,Akuntansi,2020,Web Umum,"""Nabila Nabila Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-28,BATCH-2020-W47
Q-0022477,ALM-2020-06-096,202006096,Akuntansi,2020,Web Umum,"""Nabila Nabila Ananda"" ""Akuntansi"" ""UMM""",identity_major,2024-03-17,BATCH-2020-W47
Q-0022478,ALM-2020-06-096,202006096,Akuntansi,2020,Google Scholar,"""Nabila Nabila Ananda"" site:scholar.google.com",academic_profile,2026-03-10,BATCH-2020-W47
Q-0022479,ALM-2020-06-096,202006096,Akuntansi,2020,ORCID,"""Nabila Nabila Ananda"" ORCID",research_profile,2024-05-22,BATCH-2020-W47
Q-0022480,ALM-2020-06-096,202006096,Akuntansi,2020,LinkedIn,"""Nabila Nabila Ananda"" ""Engineer"" ""Malang""",career_context,2026-12-21,BATCH-2020-W47
Q-0022481,ALM-2020-06-097,202006097,Akuntansi,2020,Web Umum,"""Annisa Syifa Hidayat"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-10,BATCH-2020-W26
Q-0022482,ALM-2020-06-097,202006097,Akuntansi,2020,Web Umum,"""Annisa Syifa Hidayat"" ""Akuntansi"" ""UMM""",identity_major,2026-04-09,BATCH-2020-W26
Q-0022483,ALM-2020-06-097,202006097,Akuntansi,2020,Google Scholar,"""Annisa Syifa Hidayat"" site:scholar.google.com",academic_profile,2025-10-14,BATCH-2020-W26
Q-0022484,ALM-2020-06-097,202006097,Akuntansi,2020,ORCID,"""Annisa Syifa Hidayat"" ORCID",research_profile,2025-07-12,BATCH-2020-W26
Q-0022485,ALM-2020-06-097,202006097,Akuntansi,2020,LinkedIn,"""Annisa Syifa Hidayat"" ""Analyst"" ""Malang""",career_context,2024-02-10,BATCH-2020-W26
Q-0022486,ALM-2020-06-098,202006098,Akuntansi,2020,Web Umum,"""Nadya Amelia Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-26,BATCH-2020-W14
Q-0022487,ALM-2020-06-098,202006098,Akuntansi,2020,Web Umum,"""Nadya Amelia Pratama"" ""Akuntansi"" ""UMM""",identity_major,2025-02-13,BATCH-2020-W14
Q-0022488,ALM-2020-06-098,202006098,Akuntansi,2020,Google Scholar,"""Nadya Amelia Pratama"" site:scholar.google.com",academic_profile,2024-10-02,BATCH-2020-W14
Q-0022489,ALM-2020-06-098,202006098,Akuntansi,2020,ORCID,"""Nadya Amelia Pratama"" ORCID",research_profile,2025-04-02,BATCH-2020-W14
Q-0022490,ALM-2020-06-098,202006098,Akuntansi,2020,LinkedIn,"""Nadya Amelia Pratama"" ""Software Engineer"" ""Malang""",career_context,2024-10-22,BATCH-2020-W14
Q-0022491,ALM-2020-06-099,202006099,Akuntansi,2020,Web Umum,"""Adit Dimas Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-08,BATCH-2020-W09
Q-0022492,ALM-2020-06-099,202006099,Akuntansi,2020,Web Umum,"""Adit Dimas Rahmawati"" ""Akuntansi"" ""UMM""",identity_major,2025-02-26,BATCH-2020-W09
Q-0022493,ALM-2020-06-099,202006099,Akuntansi,2020,Google Scholar,"""Adit Dimas Rahmawati"" site:scholar.google.com",academic_profile,2024-10-17,BATCH-2020-W09
Q-0022494,ALM-2020-06-099,202006099,Akuntansi,2020,ORCID,"""Adit Dimas Rahmawati"" ORCID",research_profile,2026-06-04,BATCH-2020-W09
Q-0022495,ALM-2020-06-099,202006099,Akuntansi,2020,LinkedIn,"""Adit Dimas Rahmawati"" ""Consultant"" ""Malang""",career_context,2024-11-27,BATCH-2020-W09
Q-0022496,ALM-2020-06-100,202006100,Akuntansi,2020,Web Umum,"""Hafiz Annisa Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-16,BATCH-2020-W14
Q-0022497,ALM-2020-06-100,202006100,Akuntansi,2020,Web Umum,"""Hafiz Annisa Rahmawati"" ""Akuntansi"" ""UMM""",identity_major,2026-06-27,BATCH-2020-W14
Q-0022498,ALM-2020-06-100,202006100,Akuntansi,2020,Google Scholar,"""Hafiz Annisa Rahmawati"" site:scholar.google.com",academic_profile,2024-08-13,BATCH-2020-W14
Q-0022499,ALM-2020-06-100,202006100,Akuntansi,2020,ORCID,"""Hafiz Annisa Rahmawati"" ORCID",research_profile,2026-02-16,BATCH-2020-W14
Q-0022500,ALM-2020-06-100,202006100,Akuntansi,2020,LinkedIn,"""Hafiz Annisa Rahmawati"" ""Engineer"" ""Malang""",career_context,2026-01-09,BATCH-2020-W14
Q-0022501,ALM-2020-06-101,202006101,Akuntansi,2020,Web Umum,"""Dimas Syifa Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-22,BATCH-2020-W09
Q-0022502,ALM-2020-06-101,202006101,Akuntansi,2020,Web Umum,"""Dimas Syifa Putra"" ""Akuntansi"" ""UMM""",identity_major,2024-01-15,BATCH-2020-W09
Q-0022503,ALM-2020-06-101,202006101,Akuntansi,2020,Google Scholar,"""Dimas Syifa Putra"" site:scholar.google.com",academic_profile,2025-03-28,BATCH-2020-W09
Q-0022504,ALM-2020-06-101,202006101,Akuntansi,2020,ORCID,"""Dimas Syifa Putra"" ORCID",research_profile,2026-09-24,BATCH-2020-W09
Q-0022505,ALM-2020-06-101,202006101,Akuntansi,2020,LinkedIn,"""Dimas Syifa Putra"" ""Engineer"" ""Malang""",career_context,2025-07-04,BATCH-2020-W09
Q-0022506,ALM-2020-06-102,202006102,Akuntansi,2020,Web Umum,"""Nisa Dewi Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-06,BATCH-2020-W50
Q-0022507,ALM-2020-06-102,202006102,Akuntansi,2020,Web Umum,"""Nisa Dewi Wijaya"" ""Akuntansi"" ""UMM""",identity_major,2024-11-09,BATCH-2020-W50
