alumni_id,nim,nama_lengkap,nama_variasi,jenis_kelamin,tanggal_lahir,kota_asal,fakultas,prodi,angkatan,tahun_lulus,ipk,predikat,email,no_hp,kata_kunci_afiliasi,kata_kunci_konteks,target_role,instansi_terakhir,lokasi_terakhir,status_pelacakan,confidence_score,sumber_terakhir,tanggal_update
ALM-2018-01-001,201801001,Muhammad Hafiz Kusuma,Muhammad Hafiz Kusuma | M. Hafiz Kusuma | Muhammad H. | Hafiz Kusuma M.,L,2001-07-03,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,muhammad.hafiz.kusuma1@alumni.umm.ac.id,089963334018,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,QA Engineer,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2019-05-132,201905132,Aisyah Nadya Utami,Aisyah Nadya Utami | A. Nadya Utami | Aisyah N. | Nadya Utami A.,P,2004-03-24,Surabaya,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.24,Sangat Memuaskan,aisyah.nadya.utami132@alumni.umm.ac.id,082514140003,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Surabaya,Marketing Executive,PT Semen Indonesia,Kediri,Teridentifikasi dari sumber publik,0.86,LinkedIn,2025-07-26
ALM-2019-05-133,201905133,Ilham Annisa Putra,Ilham Annisa Putra | I. Annisa Putra | Ilham A. | Annisa Putra I.,L,2007-10-06,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,2.86,Memuaskan,ilham.annisa.putra133@alumni.umm.ac.id,088280120806,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Batu,Operations Officer,PT Pertamina,Batu,Belum Dilacak,0.0,Belum Ada,2025-08-25
ALM-2019-05-134,201905134,Iqbal Ahmad Maulana,Iqbal Ahmad Maulana | I. Ahmad Maulana | Iqbal A. | Ahmad Maulana I.,L,2001-09-15,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.85,Cumlaude,iqbal.ahmad.maulana134@alumni.umm.ac.id,084908221979,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Management Trainee,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-09-08
ALM-2019-05-135,201905135,Galih Yusuf Putra,Galih Yusuf Putra | G. Yusuf Putra | Galih Y. | Yusuf Putra G.,L,2001-04-12,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.83,Memuaskan,galih.yusuf.putra135@alumni.umm.ac.id,087614224748,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Management Trainee,PT Bank Mandiri,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2025-09-03
ALM-2019-05-136,201905136,Bagas Melati Setiawan,Bagas Melati Setiawan | B. Melati Setiawan | Bagas M. | Melati Setiawan B.,L,2000-10-21,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.53,Cumlaude,bagas.melati.setiawan136@alumni.umm.ac.id,089047228870,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Marketing Executive,Startup Nusantara,Kediri,Teridentifikasi dari sumber publik,0.83,ORCID,2024-03-15
ALM-2019-05-137,201905137,Melati Rafi Wibowo,Melati Rafi Wibowo | M. Rafi Wibowo | Melati R. | Rafi Wibowo M.,P,2002-03-03,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.86,Cumlaude,melati.rafi.wibowo137@alumni.umm.ac.id,085620626034,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Pasuruan,Marketing Executive,PT Telkom Indonesia,Jember,Perlu Verifikasi Manual,0.63,ResearchGate,2026-10-24
ALM-2019-05-138,201905138,Aisyah Muhammad Ramadhan,Aisyah Muhammad Ramadhan | A. Muhammad Ramadhan | Aisyah M. | Muhammad Ramadhan A.,P,2000-05-09,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.26,Sangat Memuaskan,aisyah.muhammad.ramadhan138@alumni.umm.ac.id,084730487970,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Gresik,HR Specialist,PT Pupuk Kaltim,Jember,Belum Dilacak,0.0,Belum Ada,2024-06-24
ALM-2019-05-139,201905139,Muhammad Annisa Ananda,Muhammad Annisa Ananda | M. Annisa Ananda | Muhammad A. | Annisa Ananda M.,L,2004-10-21,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.47,Sangat Memuaskan,muhammad.annisa.ananda139@alumni.umm.ac.id,085220934771,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,HR Specialist,PT PLN,Sidoarjo,Perlu Verifikasi Manual,0.52,Belum Ada,2025-02-12
ALM-2019-05-140,201905140,Rizka Dimas Saputra,Rizka Dimas Saputra | R. Dimas Saputra | Rizka D. | Dimas Saputra R.,P,2000-12-09,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.95,Memuaskan,rizka.dimas.saputra140@alumni.umm.ac.id,081858038545,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Marketing Executive,PT Semen Indonesia,Sidoarjo,Teridentifikasi dari sumber publik,0.92,ORCID,2024-04-16
ALM-2019-05-141,201905141,Hafiz Rafi Wijaya,Hafiz Rafi Wijaya | H. Rafi Wijaya | Hafiz R. | Rafi Wijaya H.,L,2001-11-06,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.79,Cumlaude,hafiz.rafi.wijaya141@alumni.umm.ac.id,083994230771,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,Management Trainee,PT Telkom Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2025-02-18
ALM-2019-05-142,201905142,Galih Bagas Setiawan,Galih Bagas Setiawan | G. Bagas Setiawan | Galih B. | Bagas Setiawan G.,L,2002-04-09,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.54,Cumlaude,galih.bagas.setiawan142@alumni.umm.ac.id,081885745240,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Pasuruan,HR Specialist,PT PLN,Pasuruan,Belum Dilacak,0.0,Belum Ada,2025-01-20
ALM-2019-05-143,201905143,Farhan Putri Permata,Farhan Putri Permata | F. Putri Permata | Farhan P. | Putri Permata F.,L,2001-05-22,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.81,Cumlaude,farhan.putri.permata143@alumni.umm.ac.id,085777431569,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Pasuruan,Management Trainee,UMKM Digital Malang,Batu,Teridentifikasi dari sumber publik,0.87,Website Perusahaan,2024-09-10
ALM-2019-05-144,201905144,Putri Melati Setiawan,Putri Melati Setiawan | P. Melati Setiawan | Putri M. | Melati Setiawan P.,P,1999-01-12,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.94,Cumlaude,putri.melati.setiawan144@alumni.umm.ac.id,088513236698,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Mojokerto,Marketing Executive,PT Bank Mandiri,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-01-12
ALM-2019-05-145,201905145,Fitri Wahyu Sari,Fitri Wahyu Sari | F. Wahyu Sari | Fitri W. | Wahyu Sari F.,P,2006-02-09,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.58,Cumlaude,fitri.wahyu.sari145@alumni.umm.ac.id,084775592890,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Management Trainee,PT Pupuk Kaltim,Kediri,Perlu Verifikasi Manual,0.63,Belum Ada,2025-10-16
ALM-2019-05-146,201905146,Dimas Siti Ananda,Dimas Siti Ananda | D. Siti Ananda | Dimas S. | Siti Ananda D.,L,2007-10-22,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.9,Memuaskan,dimas.siti.ananda146@alumni.umm.ac.id,086045304363,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Kediri,Business Development,PT Bank Mandiri,Surabaya,Teridentifikasi dari sumber publik,0.94,Google Scholar,2024-03-12
ALM-2019-05-147,201905147,Nadya Laila Sari,Nadya Laila Sari | N. Laila Sari | Nadya L. | Laila Sari N.,P,2002-07-13,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.57,Cumlaude,nadya.laila.sari147@alumni.umm.ac.id,085864102490,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,Marketing Executive,PT Semen Indonesia,Pasuruan,Belum ditemukan di sumber publik,0.15,Website Perusahaan,2024-08-22
ALM-2019-05-148,201905148,Laila Iqbal Firmansyah,Laila Iqbal Firmansyah | L. Iqbal Firmansyah | Laila I. | Iqbal Firmansyah L.,P,1999-02-14,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.82,Cumlaude,laila.iqbal.firmansyah148@alumni.umm.ac.id,082748535561,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Business Development,PT Telkom Indonesia,Jember,Belum Dilacak,0.0,Belum Ada,2024-10-10
ALM-2019-05-149,201905149,Rendra Fitri Saputra,Rendra Fitri Saputra | R. Fitri Saputra | Rendra F. | Fitri Saputra R.,L,2004-02-24,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.61,Cumlaude,rendra.fitri.saputra149@alumni.umm.ac.id,085773269287,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Gresik,Operations Officer,PT BCA,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-05-21
ALM-2019-05-150,201905150,Nadya Galih Pratama,Nadya Galih Pratama | N. Galih Pratama | Nadya G. | Galih Pratama N.,P,2006-08-12,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.85,Cumlaude,nadya.galih.pratama150@alumni.umm.ac.id,087921115536,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Operations Officer,PT Astra International,Malang,Teridentifikasi dari sumber publik,0.84,Website Perusahaan,2024-09-10
ALM-2019-05-151,201905151,Ilham Laila Hidayat,Ilham Laila Hidayat | I. Laila Hidayat | Ilham L. | Laila Hidayat I.,L,2008-01-23,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.75,Cumlaude,ilham.laila.hidayat151@alumni.umm.ac.id,088357798410,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Management Trainee,UMKM Digital Malang,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2023-06-03
ALM-2019-05-152,201905152,Farhan Rendra Wijaya,Farhan Rendra Wijaya | F. Rendra Wijaya | Farhan R. | Rendra Wijaya F.,L,2006-02-12,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.25,Sangat Memuaskan,farhan.rendra.wijaya152@alumni.umm.ac.id,085493341376,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Business Development,PT BCA,Jember,Belum ditemukan di sumber publik,0.26,Belum Ada,2024-04-11
ALM-2019-05-153,201905153,Farhan Nabila Kurniawan,Farhan Nabila Kurniawan | F. Nabila Kurniawan | Farhan N. | Nabila Kurniawan F.,L,2001-02-23,Surabaya,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,2.94,Memuaskan,farhan.nabila.kurniawan153@alumni.umm.ac.id,085159373424,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Surabaya,Business Development,Startup Nusantara,Blitar,Belum Dilacak,0.0,Belum Ada,2026-02-25
ALM-2019-05-154,201905154,Annisa Fitri Ramadhan,Annisa Fitri Ramadhan | A. Fitri Ramadhan | Annisa F. | Fitri Ramadhan A.,P,2000-03-01,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.15,Sangat Memuaskan,annisa.fitri.ramadhan154@alumni.umm.ac.id,087895173804,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Sidoarjo,Marketing Executive,PT Astra International,Mojokerto,Perlu Verifikasi Manual,0.51,ResearchGate,2026-10-22
ALM-2019-05-155,201905155,Fitri Zahra Permata,Fitri Zahra Permata | F. Zahra Permata | Fitri Z. | Zahra Permata F.,P,2003-10-11,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.5,Cumlaude,fitri.zahra.permata155@alumni.umm.ac.id,082417469514,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Management Trainee,PT Gudang Garam,Mojokerto,Belum ditemukan di sumber publik,0.4,Website Perusahaan,2024-05-21
ALM-2019-05-156,201905156,Rizka Iqbal Hidayat,Rizka Iqbal Hidayat | R. Iqbal Hidayat | Rizka I. | Iqbal Hidayat R.,P,1999-12-09,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.94,Cumlaude,rizka.iqbal.hidayat156@alumni.umm.ac.id,088579375218,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Pasuruan,Marketing Executive,PT Astra International,Pasuruan,Belum Dilacak,0.0,Belum Ada,2026-08-01
ALM-2019-05-157,201905157,Siti Nisa Maulana,Siti Nisa Maulana | S. Nisa Maulana | Siti N. | Nisa Maulana S.,P,2007-04-10,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.12,Sangat Memuaskan,siti.nisa.maulana157@alumni.umm.ac.id,088693774206,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Kediri,Operations Officer,PT BCA,Gresik,Perlu Verifikasi Manual,0.72,Belum Ada,2024-05-03
ALM-2019-05-158,201905158,Yusuf Rani Sari,Yusuf Rani Sari | Y. Rani Sari | Yusuf R. | Rani Sari Y.,L,2000-09-07,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,2.81,Memuaskan,yusuf.rani.sari158@alumni.umm.ac.id,088054218834,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Pasuruan,Operations Officer,PT Pertamina,Jember,Belum Dilacak,0.0,Belum Ada,2026-09-03
ALM-2019-05-159,201905159,Rafi Ilham Utami,Rafi Ilham Utami | R. Ilham Utami | Rafi I. | Ilham Utami R.,L,2008-01-22,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.78,Memuaskan,rafi.ilham.utami159@alumni.umm.ac.id,087692678533,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Marketing Executive,PT Semen Indonesia,Gresik,Perlu Verifikasi Manual,0.59,ORCID,2025-07-02
ALM-2019-05-160,201905160,Zahra Rendra Firmansyah,Zahra Rendra Firmansyah | Z. Rendra Firmansyah | Zahra R. | Rendra Firmansyah Z.,P,2007-09-27,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.04,Sangat Memuaskan,zahra.rendra.firmansyah160@alumni.umm.ac.id,086732626327,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Gresik,Business Development,PT Bank Mandiri,Mojokerto,Belum Dilacak,0.0,Belum Ada,2023-04-21
ALM-2019-05-161,201905161,Ilham Fitri Kusuma,Ilham Fitri Kusuma | I. Fitri Kusuma | Ilham F. | Fitri Kusuma I.,L,2006-04-19,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.77,Cumlaude,ilham.fitri.kusuma161@alumni.umm.ac.id,087490622765,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Business Development,Startup Nusantara,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2023-12-01
ALM-2019-05-162,201905162,Nisa Rani Maulana,Nisa Rani Maulana | N. Rani Maulana | Nisa R. | Rani Maulana N.,P,2001-04-30,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.48,Sangat Memuaskan,nisa.rani.maulana162@alumni.umm.ac.id,084302279267,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Blitar,Management Trainee,PT Gudang Garam,Malang,Belum Dilacak,0.0,Belum Ada,2024-01-02
ALM-2019-05-163,201905163,Reza Yusuf Putra,Reza Yusuf Putra | R. Yusuf Putra | Reza Y. | Yusuf Putra R.,L,2003-06-24,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.31,Sangat Memuaskan,reza.yusuf.putra163@alumni.umm.ac.id,089646108232,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Business Development,PT Semen Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2025-10-03
ALM-2019-05-164,201905164,Aisyah Amelia Ananda,Aisyah Amelia Ananda | A. Amelia Ananda | Aisyah A. | Amelia Ananda A.,P,2007-09-23,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.75,Memuaskan,aisyah.amelia.ananda164@alumni.umm.ac.id,084283306802,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Marketing Executive,PT Telkom Indonesia,Surabaya,Belum Dilacak,0.0,Belum Ada,2023-06-07
ALM-2019-05-165,201905165,Dinda Nadya Maulana,Dinda Nadya Maulana | D. Nadya Maulana | Dinda N. | Nadya Maulana D.,P,2005-07-26,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,2.84,Memuaskan,dinda.nadya.maulana165@alumni.umm.ac.id,087839057963,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Sidoarjo,Operations Officer,UMKM Digital Malang,Jember,Perlu Verifikasi Manual,0.57,ORCID,2024-10-25
ALM-2019-05-166,201905166,Reza Nisa Pratama,Reza Nisa Pratama | R. Nisa Pratama | Reza N. | Nisa Pratama R.,L,2000-03-24,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.81,Cumlaude,reza.nisa.pratama166@alumni.umm.ac.id,081190852290,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Malang,Operations Officer,PT Pupuk Kaltim,Blitar,Belum Dilacak,0.0,Belum Ada,2026-04-10
ALM-2019-05-167,201905167,Dewi Laila Rahmawati,Dewi Laila Rahmawati | D. Laila Rahmawati | Dewi L. | Laila Rahmawati D.,P,2004-06-19,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.3,Sangat Memuaskan,dewi.laila.rahmawati167@alumni.umm.ac.id,084946561100,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Kediri,Management Trainee,PT Pertamina,Gresik,Belum Dilacak,0.0,Belum Ada,2025-04-09
ALM-2019-05-168,201905168,Zahra Rafi Rahmawati,Zahra Rafi Rahmawati | Z. Rafi Rahmawati | Zahra R. | Rafi Rahmawati Z.,P,2008-05-21,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.84,Memuaskan,zahra.rafi.rahmawati168@alumni.umm.ac.id,083737302765,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Operations Officer,PT Astra International,Surabaya,Belum Dilacak,0.0,Belum Ada,2024-09-24
ALM-2019-05-169,201905169,Zahra Nisa Firmansyah,Zahra Nisa Firmansyah | Z. Nisa Firmansyah | Zahra N. | Nisa Firmansyah Z.,P,2005-04-11,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.48,Sangat Memuaskan,zahra.nisa.firmansyah169@alumni.umm.ac.id,083782188898,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Operations Officer,PT Unilever Indonesia,Jember,Belum Dilacak,0.0,Belum Ada,2024-12-20
ALM-2019-05-170,201905170,Dinda Nabila Sari,Dinda Nabila Sari | D. Nabila Sari | Dinda N. | Nabila Sari D.,P,2002-12-28,Malang,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,2.92,Memuaskan,dinda.nabila.sari170@alumni.umm.ac.id,085642618773,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Malang,Business Development,UMKM Digital Malang,Batu,Belum Dilacak,0.0,Belum Ada,2023-06-19
ALM-2019-05-171,201905171,Rani Muhammad Permata,Rani Muhammad Permata | R. Muhammad Permata | Rani M. | Muhammad Permata R.,P,2007-09-05,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.19,Sangat Memuaskan,rani.muhammad.permata171@alumni.umm.ac.id,083095992384,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Batu,Marketing Executive,PT Gudang Garam,Blitar,Belum ditemukan di sumber publik,0.22,Belum Ada,2026-10-04
ALM-2019-05-172,201905172,Safira Arif Permata,Safira Arif Permata | S. Arif Permata | Safira A. | Arif Permata S.,P,1999-01-19,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.52,Cumlaude,safira.arif.permata172@alumni.umm.ac.id,083045820178,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Operations Officer,PT PLN,Gresik,Perlu Verifikasi Manual,0.65,LinkedIn,2024-03-03
ALM-2019-05-173,201905173,Fajar Muhammad Saputra,Fajar Muhammad Saputra | F. Muhammad Saputra | Fajar M. | Muhammad Saputra F.,L,2002-03-18,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.48,Sangat Memuaskan,fajar.muhammad.saputra173@alumni.umm.ac.id,082519010254,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Jember,Management Trainee,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2025-06-10
ALM-2019-05-174,201905174,Rafi Siti Putra,Rafi Siti Putra | R. Siti Putra | Rafi S. | Siti Putra R.,L,2006-11-25,Mojokerto,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.73,Cumlaude,rafi.siti.putra174@alumni.umm.ac.id,081785180513,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Mojokerto,Business Development,PT Telkom Indonesia,Kediri,Perlu Verifikasi Manual,0.54,LinkedIn,2025-02-01
ALM-2019-05-175,201905175,Zahra Amelia Nugroho,Zahra Amelia Nugroho | Z. Amelia Nugroho | Zahra A. | Amelia Nugroho Z.,P,2005-09-25,Sidoarjo,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.59,Cumlaude,zahra.amelia.nugroho175@alumni.umm.ac.id,085436499197,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Sidoarjo,Management Trainee,PT Semen Indonesia,Blitar,Teridentifikasi dari sumber publik,0.9,Google Scholar,2025-04-11
ALM-2019-05-176,201905176,Hafiz Laila Maulana,Hafiz Laila Maulana | H. Laila Maulana | Hafiz L. | Laila Maulana H.,L,1999-12-05,Pasuruan,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.51,Cumlaude,hafiz.laila.maulana176@alumni.umm.ac.id,085528541212,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Pasuruan,Operations Officer,PT Pupuk Kaltim,Malang,Belum Dilacak,0.0,Belum Ada,2023-12-01
ALM-2019-05-177,201905177,Zahra Ilham Utami,Zahra Ilham Utami | Z. Ilham Utami | Zahra I. | Ilham Utami Z.,P,2008-10-25,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.18,Sangat Memuaskan,zahra.ilham.utami177@alumni.umm.ac.id,085971936143,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Gresik,Marketing Executive,PT Bank Mandiri,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-03-28
ALM-2019-05-178,201905178,Yusuf Fajar Putra,Yusuf Fajar Putra | Y. Fajar Putra | Yusuf F. | Fajar Putra Y.,L,2008-10-11,Gresik,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.39,Sangat Memuaskan,yusuf.fajar.putra178@alumni.umm.ac.id,082956189514,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Gresik,HR Specialist,PT Bank Mandiri,Malang,Belum Dilacak,0.0,Belum Ada,2024-07-16
ALM-2019-05-179,201905179,Aulia Farhan Wijaya,Aulia Farhan Wijaya | A. Farhan Wijaya | Aulia F. | Farhan Wijaya A.,P,1999-08-19,Batu,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.64,Cumlaude,aulia.farhan.wijaya179@alumni.umm.ac.id,089955393667,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Batu,Marketing Executive,UMKM Digital Malang,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2024-02-28
ALM-2019-05-180,201905180,Fajar Ahmad Santoso,Fajar Ahmad Santoso | F. Ahmad Santoso | Fajar A. | Ahmad Santoso F.,L,2007-06-23,Blitar,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.01,Sangat Memuaskan,fajar.ahmad.santoso180@alumni.umm.ac.id,089775596106,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Blitar,Business Development,PT Telkom Indonesia,Batu,Belum Dilacak,0.0,Belum Ada,2024-01-22
ALM-2019-05-181,201905181,Aulia Fajar Wijaya,Aulia Fajar Wijaya | A. Fajar Wijaya | Aulia F. | Fajar Wijaya A.,P,2004-05-23,Jember,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2023,3.55,Cumlaude,aulia.fajar.wijaya181@alumni.umm.ac.id,086979856029,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2023 | Jember,Marketing Executive,PT Unilever Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2023-08-15
ALM-2019-05-182,201905182,Laila Putri Utami,Laila Putri Utami | L. Putri Utami | Laila P. | Putri Utami L.,P,2002-10-06,Kediri,Fakultas Ekonomi dan Bisnis,Manajemen,2019,2024,3.76,Cumlaude,laila.putri.utami182@alumni.umm.ac.id,089100749273,Universitas Muhammadiyah Malang | UMM,Manajemen | Angkatan 2019 | Lulus 2024 | Kediri,Marketing Executive,PT Pertamina,Batu,Belum Dilacak,0.0,Belum Ada,2025-01-03
